attack,defense,hp,sp_attack,sp_defense,speed,type1,type2,is_legendary
0.24444444444444444,0.19555555555555557,0.1732283464566929,0.29891304347826086,0.21428571428571427,0.22857142857142856,0.0,0.05555555555555555,0.0
0.31666666666666665,0.2577777777777778,0.23228346456692914,0.3804347826086957,0.2857142857142857,0.3142857142857143,0.0,0.05555555555555555,0.0
0.5277777777777778,0.5244444444444445,0.3110236220472441,0.6086956521739131,0.47619047619047616,0.42857142857142855,0.0,0.05555555555555555,0.0
0.2611111111111111,0.1688888888888889,0.14960629921259844,0.2717391304347826,0.14285714285714285,0.34285714285714286,0.058823529411764705,0.0,0.0
0.3277777777777778,0.23555555555555555,0.22440944881889763,0.3804347826086957,0.21428571428571427,0.42857142857142855,0.058823529411764705,0.0,0.0
0.55,0.3244444444444444,0.3031496062992126,0.8097826086956522,0.4523809523809524,0.5428571428571428,0.058823529411764705,0.1111111111111111,0.0
0.2388888888888889,0.26666666666666666,0.16929133858267717,0.21739130434782608,0.20952380952380953,0.21714285714285714,0.11764705882352941,0.0,0.0
0.32222222222222224,0.3333333333333333,0.2283464566929134,0.29891304347826086,0.2857142857142857,0.3028571428571429,0.11764705882352941,0.0,0.0
0.5444444444444444,0.5111111111111111,0.30708661417322836,0.6793478260869565,0.4523809523809524,0.41714285714285715,0.11764705882352941,0.0,0.0
0.1388888888888889,0.13333333333333333,0.1732283464566929,0.05434782608695652,0.0,0.22857142857142856,0.17647058823529413,0.0,0.0
0.08333333333333333,0.2222222222222222,0.19291338582677164,0.08152173913043478,0.023809523809523808,0.14285714285714285,0.17647058823529413,0.0,0.0
0.2222222222222222,0.2,0.23228346456692914,0.43478260869565216,0.2857142857142857,0.37142857142857144,0.17647058823529413,0.1111111111111111,0.0
0.16666666666666666,0.1111111111111111,0.15354330708661418,0.05434782608695652,0.0,0.2571428571428571,0.17647058823529413,0.05555555555555555,0.0
0.1111111111111111,0.2,0.1732283464566929,0.08152173913043478,0.023809523809523808,0.17142857142857143,0.17647058823529413,0.05555555555555555,0.0
0.8055555555555556,0.15555555555555556,0.25196850393700787,0.02717391304347826,0.2857142857142857,0.8,0.17647058823529413,0.05555555555555555,0.0
0.2222222222222222,0.15555555555555556,0.15354330708661418,0.1358695652173913,0.07142857142857142,0.2914285714285714,0.23529411764705882,0.1111111111111111,0.0
0.3055555555555556,0.2222222222222222,0.2440944881889764,0.21739130434782608,0.14285714285714285,0.37714285714285717,0.23529411764705882,0.1111111111111111,0.0
0.4166666666666667,0.3333333333333333,0.3228346456692913,0.6793478260869565,0.2857142857142857,0.6628571428571428,0.23529411764705882,0.1111111111111111,0.0
0.2833333333333333,0.13333333333333333,0.1141732283464567,0.08152173913043478,0.07142857142857142,0.38285714285714284,0.23529411764705882,0.16666666666666666,0.0
0.36666666666666664,0.28888888888888886,0.29133858267716534,0.16304347826086957,0.2857142857142857,0.4114285714285714,0.23529411764705882,0.16666666666666666,0.0
0.3055555555555556,0.1111111111111111,0.15354330708661418,0.11413043478260869,0.05238095238095238,0.37142857142857144,0.23529411764705882,0.1111111111111111,0.0
0.4722222222222222,0.26666666666666666,0.25196850393700787,0.27717391304347827,0.19523809523809524,0.5428571428571428,0.23529411764705882,0.1111111111111111,0.0
0.3055555555555556,0.17333333333333334,0.13385826771653545,0.16304347826086957,0.1619047619047619,0.2857142857142857,0.29411764705882354,0.0,0.0
0.5,0.28444444444444444,0.23228346456692914,0.29891304347826086,0.28095238095238095,0.42857142857142855,0.29411764705882354,0.0,0.0
0.2777777777777778,0.15555555555555556,0.13385826771653545,0.21739130434782608,0.14285714285714285,0.4857142857142857,0.35294117647058826,0.0,0.0
0.4444444444444444,0.2,0.23228346456692914,0.46195652173913043,0.30952380952380953,0.6,0.35294117647058826,0.2222222222222222,0.0
0.3888888888888889,0.37777777777777777,0.19291338582677164,0.0,0.07142857142857142,0.2,0.4117647058823529,0.2777777777777778,0.0
0.5277777777777778,0.5111111111111111,0.29133858267716534,0.08152173913043478,0.21428571428571427,0.34285714285714286,0.4117647058823529,0.2777777777777778,0.0
0.23333333333333334,0.2088888888888889,0.2125984251968504,0.16304347826086957,0.09523809523809523,0.2057142857142857,0.29411764705882354,0.0,0.0
0.31666666666666665,0.27555555555555555,0.27165354330708663,0.24456521739130435,0.16666666666666666,0.2914285714285714,0.29411764705882354,0.0,0.0
0.48333333333333334,0.36444444444444446,0.35039370078740156,0.3532608695652174,0.30952380952380953,0.4057142857142857,0.29411764705882354,0.3333333333333333,0.0
0.28888888888888886,0.15555555555555556,0.17716535433070865,0.16304347826086957,0.09523809523809523,0.2571428571428571,0.29411764705882354,0.0,0.0
0.37222222222222223,0.2311111111111111,0.23622047244094488,0.24456521739130435,0.16666666666666666,0.34285714285714286,0.29411764705882354,0.0,0.0
0.5388888888888889,0.32,0.31496062992125984,0.4076086956521739,0.2619047619047619,0.45714285714285713,0.29411764705882354,0.3333333333333333,0.0
0.2222222222222222,0.19111111111111112,0.27165354330708663,0.2717391304347826,0.21428571428571427,0.17142857142857143,0.47058823529411764,0.0,0.0
0.3611111111111111,0.3022222222222222,0.3700787401574803,0.46195652173913043,0.3333333333333333,0.3142857142857143,0.47058823529411764,0.0,0.0
0.2,0.15555555555555556,0.14566929133858267,0.21739130434782608,0.21428571428571427,0.34285714285714286,0.058823529411764705,0.2777777777777778,0.0
0.34444444444444444,0.3111111111111111,0.28346456692913385,0.3858695652173913,0.38095238095238093,0.5942857142857143,0.058823529411764705,0.2777777777777778,0.0
0.2222222222222222,0.06666666666666667,0.44881889763779526,0.19021739130434784,0.023809523809523808,0.08571428571428572,0.23529411764705882,0.3888888888888889,0.0
0.3611111111111111,0.17777777777777778,0.547244094488189,0.4076086956521739,0.14285714285714285,0.22857142857142856,0.23529411764705882,0.3888888888888889,0.0
0.2222222222222222,0.13333333333333333,0.15354330708661418,0.10869565217391304,0.09523809523809523,0.2857142857142857,0.29411764705882354,0.1111111111111111,0.0
0.4166666666666667,0.28888888888888886,0.29133858267716534,0.29891304347826086,0.2619047619047619,0.4857142857142857,0.29411764705882354,0.1111111111111111,0.0
0.25,0.2222222222222222,0.1732283464566929,0.3532608695652174,0.21428571428571427,0.14285714285714285,0.0,0.05555555555555555,0.0
0.3333333333333333,0.28888888888888886,0.23228346456692914,0.4076086956521739,0.2619047619047619,0.2,0.0,0.05555555555555555,0.0
0.4166666666666667,0.35555555555555557,0.29133858267716534,0.5434782608695652,0.3333333333333333,0.2571428571428571,0.0,0.05555555555555555,0.0
0.3611111111111111,0.2222222222222222,0.13385826771653545,0.19021739130434784,0.16666666666666666,0.11428571428571428,0.17647058823529413,0.4444444444444444,0.0
0.5,0.3333333333333333,0.23228346456692914,0.2717391304347826,0.2857142857142857,0.14285714285714285,0.17647058823529413,0.4444444444444444,0.0
0.2777777777777778,0.2,0.23228346456692914,0.16304347826086957,0.16666666666666666,0.22857142857142856,0.17647058823529413,0.05555555555555555,0.0
0.3333333333333333,0.24444444444444444,0.27165354330708663,0.43478260869565216,0.2619047619047619,0.4857142857142857,0.17647058823529413,0.05555555555555555,0.0
0.2777777777777778,0.1111111111111111,0.03543307086614173,0.1358695652173913,0.11904761904761904,0.4857142857142857,0.4117647058823529,0.3333333333333333,0.0
0.5277777777777778,0.24444444444444444,0.13385826771653545,0.21739130434782608,0.23809523809523808,0.6,0.4117647058823529,0.3333333333333333,0.0
0.16666666666666666,0.13333333333333333,0.15354330708661418,0.21739130434782608,0.09523809523809523,0.4857142857142857,0.23529411764705882,0.16666666666666666,0.0
0.3055555555555556,0.24444444444444444,0.25196850393700787,0.3532608695652174,0.21428571428571427,0.6285714285714286,0.23529411764705882,0.16666666666666666,0.0
0.2611111111111111,0.19111111111111112,0.19291338582677164,0.29891304347826086,0.14285714285714285,0.2857142857142857,0.11764705882352941,0.0,0.0
0.42777777777777776,0.3244444444444444,0.3110236220472441,0.46195652173913043,0.2857142857142857,0.45714285714285713,0.11764705882352941,0.0,0.0
0.4166666666666667,0.13333333333333333,0.15354330708661418,0.1358695652173913,0.11904761904761904,0.37142857142857144,0.5294117647058824,0.0,0.0
0.5555555555555556,0.24444444444444444,0.25196850393700787,0.2717391304347826,0.23809523809523808,0.5142857142857142,0.5294117647058824,0.0,0.0
0.3611111111111111,0.17777777777777778,0.2125984251968504,0.32608695652173914,0.14285714285714285,0.3142857142857143,0.058823529411764705,0.0,0.0
0.5833333333333334,0.3333333333333333,0.35039370078740156,0.4891304347826087,0.2857142857142857,0.5142857142857142,0.058823529411764705,0.0,0.0
0.25,0.15555555555555556,0.15354330708661418,0.16304347826086957,0.09523809523809523,0.4857142857142857,0.11764705882352941,0.0,0.0
0.3333333333333333,0.26666666666666666,0.25196850393700787,0.21739130434782608,0.14285714285714285,0.4857142857142857,0.11764705882352941,0.0,0.0
0.5,0.4,0.35039370078740156,0.32608695652173914,0.3333333333333333,0.37142857142857144,0.11764705882352941,0.5,0.0
0.08333333333333333,0.044444444444444446,0.09448818897637795,0.5163043478260869,0.16666666666666666,0.4857142857142857,0.5882352941176471,0.0,0.0
0.16666666666666666,0.1111111111111111,0.15354330708661418,0.5978260869565217,0.23809523809523808,0.5714285714285714,0.5882352941176471,0.0,0.0
0.25,0.26666666666666666,0.2125984251968504,0.8967391304347826,0.40476190476190477,0.8285714285714286,0.5882352941176471,0.0,0.0
0.4166666666666667,0.2,0.27165354330708663,0.1358695652173913,0.07142857142857142,0.17142857142857143,0.5294117647058824,0.0,0.0
0.5277777777777778,0.28888888888888886,0.3110236220472441,0.21739130434782608,0.19047619047619047,0.22857142857142856,0.5294117647058824,0.0,0.0
0.6944444444444444,0.3333333333333333,0.35039370078740156,0.29891304347826086,0.30952380952380953,0.2857142857142857,0.5294117647058824,0.0,0.0
0.3888888888888889,0.13333333333333333,0.19291338582677164,0.32608695652173914,0.047619047619047616,0.2,0.0,0.05555555555555555,0.0
0.4722222222222222,0.2,0.25196850393700787,0.4076086956521739,0.11904761904761904,0.2857142857142857,0.0,0.05555555555555555,0.0
0.5555555555555556,0.26666666666666666,0.3110236220472441,0.4891304347826087,0.23809523809523808,0.37142857142857144,0.0,0.05555555555555555,0.0
0.19444444444444445,0.13333333333333333,0.15354330708661418,0.21739130434782608,0.38095238095238093,0.37142857142857144,0.11764705882352941,0.05555555555555555,0.0
0.3611111111111111,0.26666666666666666,0.3110236220472441,0.3804347826086957,0.47619047619047616,0.5428571428571428,0.11764705882352941,0.05555555555555555,0.0
0.4166666666666667,0.4222222222222222,0.15354330708661418,0.10869565217391304,0.047619047619047616,0.08571428571428572,0.6470588235294118,0.3333333333333333,0.0
0.5,0.4888888888888889,0.2125984251968504,0.19021739130434784,0.11904761904761904,0.17142857142857143,0.6470588235294118,0.3333333333333333,0.0
0.6388888888888888,0.5555555555555556,0.3110236220472441,0.24456521739130435,0.21428571428571427,0.22857142857142856,0.6470588235294118,0.3333333333333333,0.0
0.4444444444444444,0.2222222222222222,0.19291338582677164,0.29891304347826086,0.21428571428571427,0.4857142857142857,0.058823529411764705,0.0,0.0
0.5277777777777778,0.28888888888888886,0.25196850393700787,0.3804347826086957,0.2857142857142857,0.5714285714285714,0.058823529411764705,0.0,0.0
0.3333333333333333,0.26666666666666666,0.35039370078740156,0.16304347826086957,0.09523809523809523,0.05714285714285714,0.11764705882352941,0.5555555555555556,0.0
0.3888888888888889,0.7777777777777778,0.3700787401574803,0.6521739130434783,0.2857142857142857,0.14285714285714285,0.11764705882352941,0.5555555555555556,0.0
0.16666666666666666,0.28888888888888886,0.09448818897637795,0.46195652173913043,0.16666666666666666,0.22857142857142856,0.35294117647058826,0.6111111111111112,0.0
0.3055555555555556,0.4,0.19291338582677164,0.5978260869565217,0.23809523809523808,0.37142857142857144,0.35294117647058826,0.6111111111111112,0.0
0.4722222222222222,0.2222222222222222,0.20078740157480315,0.2608695652173913,0.2,0.3142857142857143,0.23529411764705882,0.1111111111111111,0.0
0.4444444444444444,0.17777777777777778,0.13385826771653545,0.1358695652173913,0.07142857142857142,0.4,0.23529411764705882,0.1111111111111111,0.0
0.5833333333333334,0.28888888888888886,0.23228346456692914,0.2717391304347826,0.19047619047619047,0.6,0.23529411764705882,0.1111111111111111,0.0
0.2222222222222222,0.2222222222222222,0.25196850393700787,0.19021739130434784,0.23809523809523808,0.22857142857142856,0.11764705882352941,0.0,0.0
0.3611111111111111,0.3333333333333333,0.35039370078740156,0.32608695652173914,0.35714285714285715,0.37142857142857144,0.11764705882352941,0.2777777777777778,0.0
0.4166666666666667,0.2,0.3110236220472441,0.16304347826086957,0.14285714285714285,0.11428571428571428,0.29411764705882354,0.05555555555555555,0.0
0.5555555555555556,0.3111111111111111,0.4094488188976378,0.29891304347826086,0.38095238095238093,0.2571428571428571,0.29411764705882354,0.05555555555555555,0.0
0.3333333333333333,0.4222222222222222,0.1141732283464567,0.19021739130434784,0.023809523809523808,0.2,0.11764705882352941,0.0,0.0
0.5,0.7777777777777778,0.19291338582677164,0.4076086956521739,0.11904761904761904,0.37142857142857144,0.11764705882352941,0.2777777777777778,0.0
0.16666666666666666,0.1111111111111111,0.1141732283464567,0.4891304347826087,0.07142857142857142,0.42857142857142855,0.7058823529411765,0.05555555555555555,0.0
0.25,0.17777777777777778,0.1732283464566929,0.5706521739130435,0.16666666666666666,0.5142857142857142,0.7058823529411765,0.05555555555555555,0.0
0.3333333333333333,0.3333333333333333,0.23228346456692914,0.8695652173913043,0.35714285714285715,0.7142857142857143,0.7058823529411765,0.05555555555555555,0.0
0.2222222222222222,0.6888888888888889,0.13385826771653545,0.10869565217391304,0.11904761904761904,0.37142857142857144,0.6470588235294118,0.3333333333333333,0.0
0.2388888888888889,0.17777777777777778,0.23228346456692914,0.1793478260869565,0.3333333333333333,0.21142857142857144,0.5882352941176471,0.0,0.0
0.37777777777777777,0.28888888888888886,0.33070866141732286,0.3423913043478261,0.4523809523809524,0.35428571428571426,0.5882352941176471,0.0,0.0
0.5555555555555556,0.37777777777777777,0.1141732283464567,0.08152173913043478,0.023809523809523808,0.2571428571428571,0.11764705882352941,0.0,0.0
0.6944444444444444,0.4888888888888889,0.2125984251968504,0.21739130434782608,0.14285714285714285,0.4,0.11764705882352941,0.0,0.0
0.1388888888888889,0.2,0.15354330708661418,0.24456521739130435,0.16666666666666666,0.5428571428571428,0.35294117647058826,0.0,0.0
0.25,0.28888888888888886,0.23228346456692914,0.3804347826086957,0.2857142857142857,0.8285714285714286,0.35294117647058826,0.0,0.0
0.19444444444444445,0.3333333333333333,0.23228346456692914,0.2717391304347826,0.11904761904761904,0.2,0.0,0.5555555555555556,0.0
0.5555555555555556,0.35555555555555557,0.3700787401574803,0.625,0.2619047619047619,0.22857142857142856,0.0,0.5555555555555556,0.0
0.25,0.4,0.19291338582677164,0.16304347826086957,0.14285714285714285,0.17142857142857143,0.4117647058823529,0.0,0.0
0.4166666666666667,0.4666666666666667,0.23228346456692914,0.21739130434782608,0.2857142857142857,0.22857142857142856,0.4117647058823529,0.6666666666666666,0.0
0.6388888888888888,0.21333333333333335,0.19291338582677164,0.1358695652173913,0.42857142857142855,0.4685714285714286,0.5294117647058824,0.0,0.0
0.5555555555555556,0.3288888888888889,0.19291338582677164,0.1358695652173913,0.42857142857142855,0.4057142857142857,0.5294117647058824,0.0,0.0
0.2777777777777778,0.3111111111111111,0.35039370078740156,0.2717391304347826,0.2619047619047619,0.14285714285714285,0.23529411764705882,0.0,0.0
0.3333333333333333,0.4,0.15354330708661418,0.2717391304347826,0.11904761904761904,0.17142857142857143,0.29411764705882354,0.0,0.0
0.4722222222222222,0.5111111111111111,0.25196850393700787,0.4076086956521739,0.23809523809523808,0.3142857142857143,0.29411764705882354,0.0,0.0
0.4444444444444444,0.4,0.3110236220472441,0.10869565217391304,0.047619047619047616,0.11428571428571428,0.4117647058823529,0.7222222222222222,0.0
0.6944444444444444,0.5111111111111111,0.4094488188976378,0.19021739130434784,0.11904761904761904,0.2,0.4117647058823529,0.7222222222222222,0.0
0.0,0.0,0.9803149606299213,0.1358695652173913,0.40476190476190477,0.2571428571428571,0.23529411764705882,0.0,0.0
0.2777777777777778,0.4888888888888889,0.25196850393700787,0.4891304347826087,0.09523809523809523,0.3142857142857143,0.0,0.0,0.0
0.6666666666666666,0.4222222222222222,0.4094488188976378,0.2717391304347826,0.38095238095238093,0.5428571428571428,0.23529411764705882,0.0,0.0
0.19444444444444445,0.28888888888888886,0.1141732283464567,0.32608695652173914,0.023809523809523808,0.3142857142857143,0.11764705882352941,0.0,0.0
0.3333333333333333,0.4,0.2125984251968504,0.46195652173913043,0.11904761904761904,0.45714285714285713,0.11764705882352941,0.0,0.0
0.34444444444444444,0.24444444444444444,0.1732283464566929,0.1358695652173913,0.14285714285714285,0.3314285714285714,0.11764705882352941,0.0,0.0
0.48333333333333334,0.26666666666666666,0.3110236220472441,0.29891304347826086,0.2857142857142857,0.36,0.11764705882352941,0.0,0.0
0.2222222222222222,0.2222222222222222,0.1141732283464567,0.32608695652173914,0.16666666666666666,0.45714285714285713,0.11764705882352941,0.0,0.0
0.3888888888888889,0.35555555555555557,0.23228346456692914,0.4891304347826087,0.30952380952380953,0.6285714285714286,0.11764705882352941,0.5555555555555556,0.0
0.2222222222222222,0.26666666666666666,0.15354330708661418,0.4891304347826087,0.47619047619047616,0.4857142857142857,0.5882352941176471,0.3888888888888889,0.0
0.5833333333333334,0.3333333333333333,0.27165354330708663,0.24456521739130435,0.2857142857142857,0.5714285714285714,0.17647058823529413,0.1111111111111111,0.0
0.25,0.13333333333333333,0.25196850393700787,0.5706521739130435,0.35714285714285715,0.5142857142857142,0.7647058823529411,0.5555555555555556,0.0
0.43333333333333335,0.2311111111111111,0.25196850393700787,0.46195652173913043,0.30952380952380953,0.5714285714285714,0.35294117647058826,0.0,0.0
0.5,0.2311111111111111,0.25196850393700787,0.4891304347826087,0.30952380952380953,0.5028571428571429,0.058823529411764705,0.0,0.0
0.8333333333333334,0.5111111111111111,0.25196850393700787,0.29891304347826086,0.3333333333333333,0.5714285714285714,0.17647058823529413,0.0,0.0
0.5277777777777778,0.4,0.29133858267716534,0.16304347826086957,0.23809523809523808,0.6,0.23529411764705882,0.0,0.0
0.027777777777777776,0.2222222222222222,0.07480314960629922,0.02717391304347826,0.0,0.42857142857142855,0.11764705882352941,0.0,0.0
0.8333333333333334,0.4622222222222222,0.3700787401574803,0.32608695652173914,0.5238095238095238,0.4342857142857143,0.11764705882352941,0.1111111111111111,0.0
0.4444444444444444,0.3333333333333333,0.5078740157480315,0.4076086956521739,0.35714285714285715,0.3142857142857143,0.11764705882352941,0.2777777777777778,0.0
0.2388888888888889,0.19111111111111112,0.18503937007874016,0.20652173913043478,0.13333333333333333,0.24571428571428572,0.23529411764705882,0.0,0.0
0.2777777777777778,0.2,0.2125984251968504,0.19021739130434784,0.21428571428571427,0.2857142857142857,0.23529411764705882,0.0,0.0
0.3333333333333333,0.24444444444444444,0.5078740157480315,0.5434782608695652,0.35714285714285715,0.34285714285714286,0.11764705882352941,0.0,0.0
0.3333333333333333,0.24444444444444444,0.25196850393700787,0.5434782608695652,0.35714285714285715,0.7142857142857143,0.35294117647058826,0.0,0.0
0.6944444444444444,0.24444444444444444,0.25196850393700787,0.46195652173913043,0.42857142857142855,0.34285714285714286,0.058823529411764705,0.0,0.0
0.3055555555555556,0.28888888888888886,0.25196850393700787,0.4076086956521739,0.2619047619047619,0.2,0.23529411764705882,0.0,0.0
0.19444444444444445,0.4222222222222222,0.13385826771653545,0.43478260869565216,0.16666666666666666,0.17142857142857143,0.6470588235294118,0.7777777777777778,0.0
0.3055555555555556,0.5333333333333333,0.27165354330708663,0.5706521739130435,0.23809523809523808,0.2857142857142857,0.6470588235294118,0.7777777777777778,0.0
0.4166666666666667,0.37777777777777777,0.1141732283464567,0.24456521739130435,0.11904761904761904,0.2857142857142857,0.6470588235294118,0.7777777777777778,0.0
0.6111111111111112,0.4444444444444444,0.23228346456692914,0.29891304347826086,0.23809523809523808,0.42857142857142855,0.6470588235294118,0.7777777777777778,0.0
0.7222222222222222,0.35555555555555557,0.3110236220472441,0.32608695652173914,0.35714285714285715,0.8285714285714286,0.6470588235294118,0.1111111111111111,0.0
0.5833333333333334,0.26666666666666666,0.6259842519685039,0.29891304347826086,0.42857142857142855,0.14285714285714285,0.23529411764705882,0.0,0.0
0.4444444444444444,0.4222222222222222,0.35039370078740156,0.46195652173913043,0.5,0.45714285714285713,0.7647058823529411,0.1111111111111111,1.0
0.4722222222222222,0.35555555555555557,0.35039370078740156,0.625,0.3333333333333333,0.5428571428571428,0.35294117647058826,0.1111111111111111,1.0
0.5277777777777778,0.37777777777777777,0.35039370078740156,0.625,0.30952380952380953,0.4857142857142857,0.058823529411764705,0.1111111111111111,1.0
0.3277777777777778,0.17777777777777778,0.15748031496062992,0.21739130434782608,0.14285714285714285,0.2571428571428571,0.8235294117647058,0.0,0.0
0.4388888888888889,0.26666666666666666,0.23622047244094488,0.32608695652173914,0.23809523809523808,0.37142857142857144,0.8235294117647058,0.0,0.0
0.7166666666666667,0.4,0.3543307086614173,0.4891304347826087,0.38095238095238093,0.42857142857142855,0.8235294117647058,0.1111111111111111,0.0
0.8055555555555556,0.28888888888888886,0.41338582677165353,1.0,0.47619047619047616,0.7714285714285715,0.5882352941176471,0.0,1.0
0.5277777777777778,0.4222222222222222,0.38976377952755903,0.4891304347826087,0.38095238095238093,0.5428571428571428,0.5882352941176471,0.0,1.0
0.24444444444444444,0.26666666666666666,0.1732283464566929,0.21195652173913043,0.21428571428571427,0.22857142857142856,0.0,0.0,0.0
0.31666666666666665,0.3333333333333333,0.23228346456692914,0.28804347826086957,0.2857142857142857,0.3142857142857143,0.0,0.0,0.0
0.42777777777777776,0.4222222222222222,0.3110236220472441,0.3967391304347826,0.38095238095238093,0.42857142857142855,0.0,0.0,0.0
0.2611111111111111,0.1688888888888889,0.14960629921259844,0.2717391304347826,0.14285714285714285,0.34285714285714286,0.058823529411764705,0.0,0.0
0.3277777777777778,0.23555555555555555,0.22440944881889763,0.3804347826086957,0.21428571428571427,0.42857142857142855,0.058823529411764705,0.0,0.0
0.4388888888888889,0.3244444444444444,0.3031496062992126,0.5380434782608695,0.30952380952380953,0.5428571428571428,0.058823529411764705,0.0,0.0
0.3333333333333333,0.26222222222222225,0.19291338582677164,0.18478260869565216,0.13333333333333333,0.21714285714285714,0.11764705882352941,0.0,0.0
0.4166666666666667,0.3333333333333333,0.25196850393700787,0.266304347826087,0.20476190476190476,0.3028571428571429,0.11764705882352941,0.0,0.0
